solID,operation,target,to,where
12,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
12,Move_Operation_Component,saleStartedEvent,CashBoxController,
12,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
12,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_yxmeypbqre,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_xtsmnedkzv,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_fkalmklrss,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_jlyhzuxsdh,New-Node_rjuxmtxxap
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,UMLCloneNode,EnterpriseServer,EnterpriseServer_yxmeypbqre,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_xtsmnedkzv,
0,UMLCloneNode,BarCodeScanner,BarCodeScanner_fkalmklrss,
0,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_jlyhzuxsdh,New-Node_rjuxmtxxap
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
0,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_umdpqvjgex,New-Node_stljiemrdm
0,Move_Operation_Component,saleStartedEvent,CashBoxController,
0,UMLCloneNode,CashBox,CashBox_hijxlnwgri,
0,Move_Component_New_Node,DataStore,New-Node_bxujcdoozn,
