solID,operation,target,to,where
11042,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11042,Move_Operation_Component,modify,Ticket-info,
11042,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11042,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11065,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11065,Move_Operation_Component,modify,Ticket-info,
11065,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11065,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11111,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11111,Move_Operation_Component,modify,Ticket-info,
11111,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11111,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11114,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11114,Move_Operation_Component,modify,Ticket-info,
11114,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11114,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11126,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11126,Move_Operation_Component,modify,Ticket-info,
11126,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11126,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11127,Move_Operation_New_Component_New_Node,findAll,New-Component_sjbsrfgsso,New-Node_eelgixeyhh
11127,Move_Operation_Component,modify,Ticket-info,
11127,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11127,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11132,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11132,Move_Operation_Component,modify,Ticket-info,
11132,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11132,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11141,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11141,Move_Operation_Component,modify,Ticket-info,
11141,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11141,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11152,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11152,Move_Operation_Component,modify,Ticket-info,
11152,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11152,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11154,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11154,Move_Operation_New_Component_New_Node,modify,Ticket-info,
11154,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11154,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11155,Move_Operation_New_Component_New_Node,findAll,New-Component_sjbsrfgsso,New-Node_eelgixeyhh
11155,Move_Operation_Component,modify,Ticket-info,
11155,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11155,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11167,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11167,Move_Operation_Component,modify,Ticket-info,
11167,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11167,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11170,Move_Operation_New_Component_New_Node,findAll,New-Component_sjbsrfgsso,New-Node_eelgixeyhh
11170,Move_Operation_Component,modify,Ticket-info,
11170,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11170,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11171,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11171,Move_Operation_New_Component_New_Node,modify,Ticket-info,
11171,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11171,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11174,Move_Operation_New_Component_New_Node,generate,New-Component_kjadcwtyea,New-Node_isnaxndmvv
11174,Move_Operation_Component,modify,Ticket-info,
11174,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11174,Move_Operation_New_Component_New_Node,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
11175,UMLCloneNode,container-login_obnovlalwi,container-login_obnovlalwi_kkreobpxps,
11175,Move_Operation_Component,modify,Ticket-info,
11175,UMLCloneNode,container-seat,container-seat_fdwmzcefws,
11175,Move_Operation_Component,modify,New-Component_pnvcxulhnm,New-Node_towyeuwznq
