solID,operation,target,to,where
9582,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
9582,Move_Operation_Component,login,Travel-plan,
9582,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
9582,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10005,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10005,Move_Operation_Component,login,Travel-plan,
10005,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10005,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10029,UMLCloneNode,container-sso,container-sso_ctvxqfyzdc,
10029,Move_Operation_New_Component_New_Node,getByID,New-Component_ugqesgggcr,New-Node_hvdmqqqbyt
10029,Move_Operation_New_Component_New_Node,rebook,New-Component_ynpwwoaaom,New-Node_efxeyykoxb
10029,Move_Operation_New_Component_New_Node,login,New-Component_zafjbdozia,New-Node_xnvljgfjmj
10034,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10034,Move_Operation_Component,login,Travel-plan,
10034,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10034,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10039,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10039,Move_Operation_Component,login,Travel-plan,
10039,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10039,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10051,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10051,Move_Operation_Component,login,Travel-plan,
10051,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10051,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10062,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10062,Move_Operation_Component,login,Travel-plan,
10062,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10062,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10066,UMLCloneNode,container-sso,container-sso_ctvxqfyzdc,
10066,Move_Operation_New_Component_New_Node,getByID,New-Component_ugqesgggcr,New-Node_hvdmqqqbyt
10066,Move_Operation_New_Component_New_Node,rebook,New-Component_ynpwwoaaom,New-Node_efxeyykoxb
10066,Move_Operation_New_Component_New_Node,login,New-Component_zafjbdozia,New-Node_xnvljgfjmj
10067,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10067,Move_Operation_Component,login,Travel-plan,
10067,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10067,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10382,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10382,Move_Operation_Component,login,Travel-plan,
10382,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10382,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10383,UMLCloneNode,container-sso,container-sso_ctvxqfyzdc,
10383,Move_Operation_New_Component_New_Node,getByID,New-Component_ugqesgggcr,New-Node_hvdmqqqbyt
10383,Move_Operation_New_Component_New_Node,rebook,New-Component_ynpwwoaaom,New-Node_efxeyykoxb
10383,Move_Operation_New_Component_New_Node,login,New-Component_zafjbdozia,New-Node_xnvljgfjmj
10388,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10388,Move_Operation_Component,login,Travel-plan,
10388,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10388,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10389,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10389,Move_Operation_Component,login,Travel-plan,
10389,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10389,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10392,UMLCloneNode,container-login_lllfulxihr,container-login_lllfulxihr_zwsihpzbxt,
10392,Move_Operation_Component,login,Travel-plan,
10392,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10392,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10397,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10397,Move_Operation_Component,login,Travel-plan,
10397,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10397,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
10770,UMLCloneNode,container-verification,container-verification_yyskfcdppo,
10770,Move_Operation_Component,login,Travel-plan,
10770,Move_Operation_New_Component_New_Node,updateUser,New-Component_etxcpnsoml,New-Node_yxqxmgoglv
10770,UMLCloneNode,container-sso,container-sso_hxgdoyucan,
